Name / Description,Rating,"<img src=""https://s5.postimg.cc/gn6oq7t3b/g_cont.png"" width=""20"" height=""20"" title=""Game Tutorial Relates to!"">",Src / Author
"[tut_desc name=""Team Spawn Points Fixed!"" desc=""Bigguys Team Spawn Points had a couple of errors, so here is how your fix them."" link=""http://articles.thewavelength.net/364/"" home=0 /]","[kkratings id=""247917""]",[HL],"[author name=""Put Put Cars"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Relation between monsters"" desc=""Relations between monsters in Half-Life"" link=""http://articles.thewavelength.net/278/"" home=0 /]","[kkratings id=""247918""]",[HL],"[author name=""Bob le Pointu"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""An Entity like a CS Buy Zone"" desc=""Create an Entity like a CS Buy Zone"" link=""http://articles.thewavelength.net/237/"" home=0 /]","[kkratings id=""247919""]",[HL],"[author name=""omega"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Automatically set entity collision box by model"" desc=""(Extension to X-0ut's custom model tut)"" link=""http://articles.thewavelength.net/214/"" home=0 /]","[kkratings id=""247920""]",[HL],"[author name=""omega"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Custom Model Entity"" desc=""This is a tutorial on making a custom model entity."" link=""http://articles.thewavelength.net/212/"" home=0 /]","[kkratings id=""247921""]",[HL],"[author name=""X-0ut"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Tungsten Arrows"" desc=""Ricochets of walls."" link=""http://articles.thewavelength.net/197/"" home=0 /]","[kkratings id=""247922""]",[HL],"[author name=""ScoBra7"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Egon Secondary Fire: Vampire"" desc=""This tutorial will show you how to create new damage type for the Egon."" link=""http://articles.thewavelength.net/196/"" home=0 /]","[kkratings id=""247923""]",[HL],"[author name=""ScoBra7"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Butter Fingers Bullet"" desc=""This tutorial will show you how to create new bullet types."" link=""http://articles.thewavelength.net/195/"" home=0 /]","[kkratings id=""247924""]",[HL],"[author name=""ScoBra7"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Booby trap satchel"" desc=""In this tutorial we will add a new type of Satchel using the weapons box as a model."" link=""http://articles.thewavelength.net/194/"" home=0 /]","[kkratings id=""247925""]",[HL],"[author name=""ScoBra7"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Binding new keys."" desc=""In this tutorial we are going to add two new key functionalities. "" link=""http://articles.thewavelength.net/185/"" home=0 /]","[kkratings id=""247926""]",[HL],"[author name=""ScoBra7"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Drop primary gun instead of weapon box"" desc=""When a player dies drop primary weapon rather than weapon box"" link=""http://articles.thewavelength.net/169/"" home=0 /]","[kkratings id=""247927""]",[HL],"[author name=""(NL)Mox"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""TriAPI based scope-masking system"" desc=""Revision 4"" link=""http://articles.thewavelength.net/326/"" download_link=""https://mega.nz/#F!ldpz2bSJ!V6ZkeYoEr1Z8KBEfDwDJaA"" home=0 /]","[kkratings id=""247928""]",[HL],"[author name=""XENO"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Effects Fun Part I"" desc=""The BSP map format that Half-Life uses makes it fairly easy to do certain types of special effects, including fake underwater caustics, so we'll play around with that a little..."" link=""http://articles.thewavelength.net/367/"" download_link=""https://mega.nz/#F!lMQzBS4J!GO8LYWZ10WMY13ORqyD1bA"" home=0 /]","[kkratings id=""247929""]",[HL],"[author name=""Patrick"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""VGUI HUD"" desc=""This article describes the principles behind coding a VGUI HUD by piggy backing off the existing HUD, seriously reducing the amount of code needed."" link=""http://articles.thewavelength.net/537/"" home=0 /]","[kkratings id=""247930""]",[HL],"[author name=""ICR"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Better Third Person Camera"" desc=""Simple snippet for a better third person camera with player fading."" link=""http://articles.thewavelength.net/523/"" home=0 /]","[kkratings id=""247931""]",[HL],"[author name=""omega"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""How to make a key that toggles"" desc=""If players want to remain in a position (such as crouch or prone) for extended periods of time, this could lead to fatigue, here's how you can alleviate that with some clever manipulation of the button code."" link=""http://articles.thewavelength.net/378/"" home=0 /]","[kkratings id=""247932""]",[HL],"[author name=""sluggo"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Do-it-yourself-WireFrame!"" desc=""Rendering a wireframe of maps yourself"" link=""http://articles.thewavelength.net/316/"" home=0 /]","[kkratings id=""247933""]",[HL],"[author name=""Patrick"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Third and Fourth attack"" desc=""Addign a Third and Fourth attack to your mod"" link=""https://web.archive.org/web/20080915083700/http://hlpp.thewavelength.net/tuts/multi-fire-modes.htm"" home=0 /]","[kkratings id=""247934""]",[HL],"[author name=""micshi"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Custom DrawHudString"" desc=""This tutorial will alter the existing DrawHudString function in the CHud Class, we will be adding the ability for colored text and different draw modes."" link=""http://articles.thewavelength.net/315/"" home=0 /]","[kkratings id=""247935""]",[HL],"[author name=""X-0ut"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Dash Key Part 2"" desc=""Stamina controlled sprint"" link=""http://articles.thewavelength.net/311/"" home=0 /]","[kkratings id=""247936""]",[HL],"[author name=""X-0ut"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""VGUI Scope"" desc=""This tutorial is a step-by-step guide to creating a VGUI Sniper Scope."" link=""http://articles.thewavelength.net/293/"" home=0 /]","[kkratings id=""247937""]",[HL],"[author name=""Pongles"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Complete Freedom of Rotation"" desc=""Changing view angles with quaternions"" link=""http://articles.thewavelength.net/269/"" home=0 /]","[kkratings id=""247938""]",[HL],"[author name=""Entropy"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""FOV and LOS Checks"" desc=""Checking line of sight and field of view"" link=""http://articles.thewavelength.net/242/"" home=0 /]","[kkratings id=""247939""]",[HL],"[author name=""Mazor"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Entity Effects on View Model"" desc=""Add Entity Effects on a View Model"" link=""http://articles.thewavelength.net/209/"" home=0 /]","[kkratings id=""247940""]",[HL],"[author name=""omega"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Orthogonal Drawing with TriAPI"" desc=""I decided to whip up this tutorial to show you the simplicity of drawing triangles in orthogonal mode using TriAPI"" link=""http://articles.thewavelength.net/200/"" home=0 /]","[kkratings id=""247941""]",[HL],"[author name=""omega"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Particle Engine tutorial part 5"" desc=""Part 5 in 5 part series"" link=""http://articles.thewavelength.net/189/"" home=0 /]","[kkratings id=""247942""]",[HL],"[author name=""Persuter"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Particle Engine tutorial part 4"" desc=""Part 4 in 5 part series"" link=""http://articles.thewavelength.net/188/"" home=0 /]","[kkratings id=""247943""]",[HL],"[author name=""Persuter"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Particle Engine tutorial part 3"" desc=""Part 3 in 5 part series"" link=""http://articles.thewavelength.net/168/"" home=0 /]","[kkratings id=""247944""]",[HL],"[author name=""Persuter"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Particle Engine tutorial part 2"" desc=""Part 2 in 5 part series"" link=""http://articles.thewavelength.net/167/"" home=0 /]","[kkratings id=""247945""]",[HL],"[author name=""Persuter"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Particle Engine tutorial part 1"" desc=""Part 1 in 5 part series"" link=""http://articles.thewavelength.net/166/"" home=0 /]","[kkratings id=""247946""]",[HL],"[author name=""Persuter"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""TriAPI BreakOut"" desc=""Hud game"" link=""http://articles.thewavelength.net/184/"" home=0 /]","[kkratings id=""247947""]",[HL],"[author name=""X-0ut"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Egon Beam Observer Fix"" desc=""For eye-mode specators"" link=""http://articles.thewavelength.net/182/"" home=0 /]","[kkratings id=""247948""]",[HL],"[author name=""OPTIMUS PRIME"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Making a Flashbang"" desc=""Tutorial on making a flashbang grenade, complete with CS-style screen fading &amp; concussion effect."" link=""http://articles.thewavelength.net/608/"" home=0 /]","[kkratings id=""247949""]",[HL],"[author name=""PowerSoul"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""How to create a server-client message"" desc=""This article describes, step-by-step, how to create a message which can be sent from the server-side to the client-side."" link=""http://articles.thewavelength.net/433/"" home=0 /]","[kkratings id=""247950""]",[HL],"[author name=""Persuter"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Revamping the Player Model System"" desc=""A system to Revamp the Player Model system so that it doesn't use Infokeys (which are easily hackable, and insecure) this also prevents hltv bugs."" link=""http://articles.thewavelength.net/268/"" home=0 /]","[kkratings id=""247951""]",[HL],"[author name=""omega"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Rescaling Half-Life"" desc=""Rescaling Half-Life"" link=""http://articles.thewavelength.net/232/"" home=0 /]","[kkratings id=""247952""]",[HL],"[author name=""omega"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""HUD Countdown Timer"" desc=""add a server controlled hud countdown"" link=""http://articles.thewavelength.net/330/"" home=0 /]","[kkratings id=""247953""]",[HL],"[author name=""hopper"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Creating a New VGUI Menu - Part 3"" desc=""Editboxes and Images"" link=""http://articles.thewavelength.net/300/"" home=0 /]","[kkratings id=""247954""]",[HL],"[author name=""rkzad"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Creating a New VGUI Menu - Part 2"" desc=""Panels, Labels, Buttons, and Commands"" link=""http://articles.thewavelength.net/299/"" home=0 /]","[kkratings id=""247955""]",[HL],"[author name=""rkzad"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Creating a New VGUI Menu - Part 1"" desc=""Creating a New VGUI Menu and getting it to show in your mod"" link=""http://articles.thewavelength.net/298/"" home=0 /]","[kkratings id=""247956""]",[HL],"[author name=""rkzad"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""New HL HUD Message System"" desc=""I noticed that a lot of bandwidth is consumed when trying to display a HUD Message. To fix this I coded a new type of message system that uses a lot less bandwidth. "" link=""http://articles.thewavelength.net/288/"" home=0 /]","[kkratings id=""247957""]",[HL],"[author name=""Pongles"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Wall Jumping"" desc=""Wall Jumping Tutorial"" link=""http://articles.thewavelength.net/226/"" home=0 /]","[kkratings id=""247958""]",[HL],"[author name=""X-0ut"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Creating a Dash key"" desc=""This tutorial will show you how to setup a new key and console command, which can then be used in game to make the player sprint when holding the key"" link=""http://articles.thewavelength.net/215/"" home=0 /]","[kkratings id=""247959""]",[HL],"[author name=""X-0ut"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""CTF Gameplay Part 3"" desc=""Setting up Client side and FGD"" link=""http://articles.thewavelength.net/206/"" home=0 /]","[kkratings id=""247960""]",[HL],"[author name=""DarkNight"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""CTF Gameplay Part 2"" desc=""Creating the Capture Point"" link=""http://articles.thewavelength.net/205/"" home=0 /]","[kkratings id=""247961""]",[HL],"[author name=""DarkNight"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""CTF Gameplay Part 1"" desc=""Creating the Flag Entity"" link=""http://articles.thewavelength.net/203/"" home=0 /]","[kkratings id=""247962""]",[HL],"[author name=""DarkNight"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Creating full Half-Life weapons"" desc=""both client and server side detailed"" link=""http://articles.thewavelength.net/183/"" home=0 /]","[kkratings id=""247963""]",[HL],"[author name=""Persuter"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Player-guided weapons"" desc=""Make the RPG like the UT redeemer, easy!"" link=""http://articles.thewavelength.net/547/"" home=0 /]","[kkratings id=""247964""]",[HL],"[author name=""Wil5on"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Fixing Valve's bouncy crouch code"" desc=""Notice how if you tap your crouch key very fast you bounce? This code will fix that."" link=""http://articles.thewavelength.net/473/"" home=0 /]","[kkratings id=""247965""]",[HL],"[author name=""Mazor"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Render Scene"" desc=""Quick &amp; simple, heres how to draw visible surfaces (bsp only) - unlit."" link=""http://articles.thewavelength.net/478/"" home=0 /]","[kkratings id=""247966""]",[HL],"[author name=""X-0ut"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Clearing Decals"" desc=""This snippet gives you some simple code to utilize the client side decal clearing function to wipe all decals from the map for a round reset, or whatever."" link=""http://articles.thewavelength.net/465/"" home=0 /]","[kkratings id=""247967""]",[HL],"[author name=""omega"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Spinning Corpses Simple Fix"" desc=""A Simple 4-line fix for spinning corpses."" link=""http://articles.thewavelength.net/447/"" home=0 /]","[kkratings id=""247968""]",[HL],"[author name=""omega"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Removing a PlayerItem"" desc=""Function to remove named items from a player's inventory."" link=""http://articles.thewavelength.net/385/"" home=0 /]","[kkratings id=""247969""]",[HL],"[author name=""bigguy"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Using the ALERT function"" desc=""Using the ALERT function"" link=""http://articles.thewavelength.net/321/"" home=0 /]","[kkratings id=""247970""]",[HL],"[author name=""darkNight"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Higher Res for VGUI Images"" desc=""This article shows you how to quickly change the default 320 &amp; 640 .tga image sizes to fit whatever resolution a player is using."" link=""http://articles.thewavelength.net/306/"" home=0 /]","[kkratings id=""247971""]",[HL],"[author name=""-+Arcadian+-"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Freezing a Player"" desc=""Freezing a Player while shooting a weapon"" link=""http://articles.thewavelength.net/305/"" home=0 /]","[kkratings id=""247972""]",[HL],"[author name=""-+Arcadian+-"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Non-Exploding Snarks"" desc=""This tutorial explains how to have snarks that don't explode after 15 seconds in your mod."" link=""http://articles.thewavelength.net/165/"" home=0 /]","[kkratings id=""247973""]",[HL],"[author name=""The Evil One"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Controlling Player Speeds"" desc=""This tutorial shows how to enable you to set what speeds the player can go, and force them to remain at those speeds."" link=""http://articles.thewavelength.net/210/"" home=0 /]","[kkratings id=""247974""]",[HL],"[author name=""Fireball"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""New Menuing System Tutorial"" desc=""In this tutorial, we are going to go through the steps necessary to create a menuing system for Half-Life similar to the one for Quake 2."" link=""http://articles.thewavelength.net/204/"" home=0 /]","[kkratings id=""247975""]",[HL],"[author name=""Phillip Peterson"" alt=""wavelength"" img=""https://s5.postimg.cc/sntx8wjr7/wave_author.png""]"
"[tut_desc name=""Custom Player Animations"" desc=""This tutorial will explain what you need todo in order to get a custom player animation to play."" link=""https://web.archive.org/web/20080915083705/http://hlpp.thewavelength.net/tuts/playeranimation.txt"" home=0 /]","[kkratings id=""247976""]",[HL],"[author name=""Biggs"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Respawning Entities"" desc=""This tutorial will show you how to reset pushables, breakables, doors, dead bodies and dropped weapons."" link=""https://web.archive.org/web/20080915083720/http://hlpp.thewavelength.net/tuts/respawnentities.txt"" home=0 /]","[kkratings id=""247977""]",[HL],"[author name=""Biggs"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""TeamKiller Kicking"" desc=""This tut will show you how do add a function to your code that will check a players teamkill amount and justify it with an action. So here we go."" link=""https://web.archive.org/web/20080915025333/http://hlpp.thewavelength.net/tuts/tktut.htm"" home=0 /]","[kkratings id=""247978""]",[HL],"[author name=""Deadpool"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""GameRules - Part 1"" desc=""Adding Two-Team Deathmatch to Your Mod (part 3 &amp; 4 are missing)"" link=""https://web.archive.org/web/20080915025222/http://hlpp.thewavelength.net/tuts/grpack1.htm"" home=0 /]","[kkratings id=""247979""]",[HL],"[author name=""Varlock"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""GameRules - Part 2"" desc=""Adding Assault to Your Mod (part 3 &amp; 4 are missing)"" link=""https://web.archive.org/web/20080915025227/http://hlpp.thewavelength.net/tuts/grpack2.htm"" home=0 /]","[kkratings id=""247980""]",[HL],"[author name=""Varlock"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""GameRules - Part 5"" desc=""I've decided to add the Last Man Standing gamerule set (part 3 &amp; 4 are missing)"" link=""https://web.archive.org/web/20080915083655/http://hlpp.thewavelength.net/tuts/grpack5.htm"" home=0 /]","[kkratings id=""247981""]",[HL],"[author name=""Varlock"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""AI Tutorial - Part 1"" desc=""This tut will cover a new monster who can sit in your map, and run away if you shoot at it."" link=""https://web.archive.org/web/20080915083655/http://hlpp.thewavelength.net/tuts/grpack5.htm"" home=0 /]","[kkratings id=""247982""]",[HL],"[author name=""Deepflame"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""AI Tutorial - Part 2"" desc=""Today we are going to make our monster kill"" link=""https://web.archive.org/web/20080915025115/http://hlpp.thewavelength.net/tuts/ai_tut2.htm"" home=0 /]","[kkratings id=""247983""]",[HL],"[author name=""Deepflame"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""AI Tutorial - Part 3"" desc=""This tutorial will cover : 1. Making the monster get angry at you if you shoot him. 2. Random chatting according to it's state."" link=""https://web.archive.org/web/20080915025120/http://hlpp.thewavelength.net/tuts/ai_tut3.htm"" home=0 /]","[kkratings id=""247984""]",[HL],"[author name=""Deepflame"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
"[tut_desc name=""Wall Puff"" desc=""This tutorial will show you how to add clientside smoke puffs. You'll need a sprite that's compiled as an additive."" link=""https://web.archive.org/web/20080915025406/http://hlpp.thewavelength.net/tuts/wallpuff.txt"" home=0 /]","[kkratings id=""247985""]",[HL],"[author name=""Biggs"" alt=""hlpp"" img=""https://s5.postimg.cc/w1fzodtz7/HLPP.png""]"
